,accuracy-at-0.01,accuracy-at-0.02,accuracy-at-0.05,accuracy-at-0.1,accuracy-at-0.2,accuracy-at-0.3,accuracy-at-0.4,accuracy-at-0.5,accuracy-at-0.6,accuracy-at-0.7,accuracy-at-0.8,accuracy-at-0.9,f1-at-0.01,f1-at-0.02,f1-at-0.05,f1-at-0.1,f1-at-0.2,f1-at-0.3,f1-at-0.4,f1-at-0.5,f1-at-0.6,f1-at-0.7,f1-at-0.8,f1-at-0.9,name,precision-at-0.01,precision-at-0.02,precision-at-0.05,precision-at-0.1,precision-at-0.2,precision-at-0.3,precision-at-0.4,precision-at-0.5,precision-at-0.6,precision-at-0.7,precision-at-0.8,precision-at-0.9,recall-at-0.01,recall-at-0.02,recall-at-0.05,recall-at-0.1,recall-at-0.2,recall-at-0.3,recall-at-0.4,recall-at-0.5,recall-at-0.6,recall-at-0.7,recall-at-0.8,recall-at-0.9,roc-auc-score,test_train_index,threshold-at-0.01,threshold-at-0.02,threshold-at-0.05,threshold-at-0.1,threshold-at-0.2,threshold-at-0.3,threshold-at-0.4,threshold-at-0.5,threshold-at-0.6,threshold-at-0.7,threshold-at-0.8,threshold-at-0.9
141,0.6485430116908044,0.6485081137672308,0.6484034199965102,0.6481242366079218,0.6474611760600244,0.6464840341999651,0.6456115861106264,0.6452277089513174,0.6443203629384051,0.6438666899319491,0.6433432210783459,0.6424358750654336,0.0,0.0001985308715505261,0.0007934146583358128,0.0013865504605328313,0.002370136282836263,0.0023636005515067955,0.002749680840616714,0.0045045045045045045,0.004687500000000001,0.006232349790631998,0.007574286269178481,0.007747433662599264,RandomForestClassifier-n_estimators200-max_depth100-n_jobs-1-verboseTrue,0.0,0.2,0.2857142857142857,0.25,0.21052631578947367,0.1411764705882353,0.12280701754385964,0.16083916083916083,0.14035087719298245,0.16,0.1703056768558952,0.1556420233463035,0.0,9.931472837421789e-05,0.00039725891349687157,0.0006952030986195252,0.0011917767404906149,0.0011917767404906149,0.0013904061972390505,0.0022842387526070115,0.0023835534809812297,0.0031780713079749725,0.003873274406594498,0.003972589134968716,0.9779096573041259,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,0.6699346405228758,0.6698206414348685,0.6696686426508588,0.669326645386837,0.668718650250798,0.6680346557227542,0.6671606627146983,0.6664006687946497,0.6655646754825961,0.6647666818665451,0.6639306885544916,0.6631706946344429,0.0,0.0,0.00045992871104978727,0.0009184845005740528,0.0020604395604395605,0.0029673590504451035,0.0034133576060985317,0.0040839478162223485,0.00452437507069336,0.005187189896256201,0.005621767483696875,0.006278026905829596,RandomForestClassifier-n_estimators200-max_depth100-n_jobs-1-verboseTrue,0.0,0.0,0.15384615384615385,0.15384615384615385,0.17307692307692307,0.16666666666666666,0.14285714285714285,0.13740458015267176,0.12738853503184713,0.125,0.11904761904761904,0.11864406779661017,0.0,0.0,0.00023030861354214648,0.00046061722708429296,0.0010363887609396592,0.0014970059880239522,0.0017273146015660986,0.0020727775218793184,0.0023030861354214646,0.0026485490557346843,0.002878857669276831,0.0032243205895900505,0.85728643709022,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980769230769231,0.995,0.995
143,0.662403874750393,0.6623189021540553,0.6621914432595488,0.6617665802778604,0.6611717721034966,0.6604495050346263,0.6595997790712496,0.6587925394060415,0.6579428134426647,0.6570506011811191,0.65628584781408,0.6556485533415474,0.0,0.0,0.000502828409805154,0.0007531065645788878,0.0020022525341008633,0.0027451959071624656,0.003234635481463051,0.0037216226274655755,0.0042053184910327765,0.004440059200789344,0.005164781111657649,0.0061312078479460455,RandomForestClassifier-n_estimators200-max_depth100-n_jobs-1-verboseTrue,0.0,0.0,0.18181818181818182,0.13043478260869565,0.1702127659574468,0.15714285714285714,0.13829787234042554,0.1282051282051282,0.12056737588652482,0.10975609756097561,0.11170212765957446,0.11848341232227488,0.0,0.0,0.00025176233635448137,0.00037764350453172205,0.0010070493454179255,0.0013846928499496476,0.001636455186304129,0.0018882175226586104,0.0021399798590130917,0.0022658610271903325,0.0026435045317220545,0.0031470292044310172,0.8481244715057606,6,0.9975,0.989375,0.98,0.98,0.9783333333333334,0.975,0.975,0.975,0.9733333333333334,0.97,0.97,0.97
144,0.8168795973674022,0.8170086462769389,0.8167505484578655,0.8164924506387921,0.8160407794554136,0.8156536327268035,0.8154600593624984,0.8144276680862047,0.8137178990837527,0.8133307523551426,0.8123628855336172,0.8118466898954704,0.0,0.0014084507042253522,0.0014064697609001407,0.002805049088359046,0.005580746424834321,0.009018383628165106,0.01311249137336094,0.013040494166094714,0.014339364970979856,0.017657045840407472,0.01756756756756757,0.020161290322580648,RandomForestClassifier-n_estimators200-max_depth200-n_jobs-1-verboseTrue,0.0,0.6666666666666666,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.2826086956521739,0.3114754098360656,0.24675324675324675,0.22826086956521738,0.24074074074074073,0.21138211382113822,0.2158273381294964,0.0,0.0007049700387733521,0.0007049700387733521,0.0014099400775467042,0.0028198801550934085,0.004582305252026789,0.0066972153683468455,0.0066972153683468455,0.007402185407120197,0.009164610504053579,0.009164610504053579,0.010574550581600282,0.9968371283403775,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,0.8338042495479204,0.8336912296564195,0.833634719710669,0.8332391500904159,0.8329000904159132,0.8321089511754068,0.83126130198915,0.830244122965642,0.8292269439421338,0.8288313743218807,0.8279272151898734,0.8270230560578662,0.0,0.0,0.0013568521031207597,0.002029083530605343,0.006050420168067227,0.007350484463748747,0.0079734219269103,0.007926023778071336,0.00787918581746553,0.01110022853411688,0.011684518013631937,0.012262020006453692,RandomForestClassifier-n_estimators200-max_depth200-n_jobs-1-verboseTrue,0.0,0.0,0.25,0.17647058823529413,0.2571428571428571,0.20754716981132076,0.17142857142857143,0.13636363636363635,0.11320754716981132,0.13821138211382114,0.1276595744680851,0.11949685534591195,0.0,0.0,0.0006802721088435374,0.0010204081632653062,0.003061224489795918,0.0037414965986394557,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.005782312925170068,0.006122448979591836,0.006462585034013605,0.9935015019832819,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,0.8464612134294769,0.8463693565425068,0.8461856427685666,0.8458641436641712,0.8454048592293207,0.8446700041335599,0.8439351490377991,0.8431543654985533,0.8426032241767326,0.8417765121940017,0.8408579433243007,0.840169016672025,0.0005979073243647235,0.0005975500448162533,0.0011929615269907544,0.0023781212841854937,0.005906674542232724,0.007629107981220657,0.009329446064139942,0.010431758910460736,0.01324503311258278,0.01430615164520744,0.014785328404890533,0.01639344262295082,RandomForestClassifier-n_estimators200-max_depth200-n_jobs-1-verboseTrue,0.5,0.25,0.2,0.19047619047619047,0.23255813953488372,0.2,0.1839080459770115,0.16666666666666666,0.17692307692307693,0.16447368421052633,0.14942528735632185,0.14871794871794872,0.0002991325157044571,0.0002991325157044571,0.0005982650314089142,0.0011965300628178283,0.002991325157044571,0.003888722704157942,0.004786120251271313,0.0053843852826802275,0.006880047861202512,0.007478312892611427,0.007777445408315884,0.008674842955429255,0.9916403174148198,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,0.6485430116908044,0.6485081137672308,0.6484034199965102,0.6481242366079218,0.6474611760600244,0.6464840341999651,0.6456115861106264,0.6452277089513174,0.6443203629384051,0.6438666899319491,0.6433432210783459,0.6424358750654336,0.0,0.0001985308715505261,0.0007934146583358128,0.0013865504605328313,0.002370136282836263,0.0023636005515067955,0.002749680840616714,0.0045045045045045045,0.004687500000000001,0.006232349790631998,0.007574286269178481,0.007747433662599264,RandomForestClassifier-n_estimators200-max_depth200-n_jobs-1-verboseTrue,0.0,0.2,0.2857142857142857,0.25,0.21052631578947367,0.1411764705882353,0.12280701754385964,0.16083916083916083,0.14035087719298245,0.16,0.1703056768558952,0.1556420233463035,0.0,9.931472837421789e-05,0.00039725891349687157,0.0006952030986195252,0.0011917767404906149,0.0011917767404906149,0.0013904061972390505,0.0022842387526070115,0.0023835534809812297,0.0031780713079749725,0.003873274406594498,0.003972589134968716,0.9779494665544426,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,0.6699346405228758,0.6698206414348685,0.6696686426508588,0.669326645386837,0.668718650250798,0.6680346557227542,0.6671606627146983,0.6664006687946497,0.6655646754825961,0.6647666818665451,0.6639306885544916,0.6631706946344429,0.0,0.0,0.00045992871104978727,0.0009184845005740528,0.0020604395604395605,0.0029673590504451035,0.0034133576060985317,0.0040839478162223485,0.00452437507069336,0.005187189896256201,0.005621767483696875,0.006278026905829596,RandomForestClassifier-n_estimators200-max_depth200-n_jobs-1-verboseTrue,0.0,0.0,0.15384615384615385,0.15384615384615385,0.17307692307692307,0.16666666666666666,0.14285714285714285,0.13740458015267176,0.12738853503184713,0.125,0.11904761904761904,0.11864406779661017,0.0,0.0,0.00023030861354214648,0.00046061722708429296,0.0010363887609396592,0.0014970059880239522,0.0017273146015660986,0.0020727775218793184,0.0023030861354214646,0.0026485490557346843,0.002878857669276831,0.0032243205895900505,0.8583831917346377,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,0.662403874750393,0.6623189021540553,0.6621914432595488,0.6617665802778604,0.6611717721034966,0.6604495050346263,0.6595997790712496,0.6587925394060415,0.6579428134426647,0.6570506011811191,0.65628584781408,0.6556485533415474,0.0,0.0,0.000502828409805154,0.0007531065645788878,0.0020022525341008633,0.0027451959071624656,0.003234635481463051,0.0037216226274655755,0.0042053184910327765,0.004440059200789344,0.005164781111657649,0.0061312078479460455,RandomForestClassifier-n_estimators200-max_depth200-n_jobs-1-verboseTrue,0.0,0.0,0.18181818181818182,0.13043478260869565,0.1702127659574468,0.15714285714285714,0.13829787234042554,0.1282051282051282,0.12056737588652482,0.10975609756097561,0.11170212765957446,0.11848341232227488,0.0,0.0,0.00025176233635448137,0.00037764350453172205,0.0010070493454179255,0.0013846928499496476,0.001636455186304129,0.0018882175226586104,0.0021399798590130917,0.0022658610271903325,0.0026435045317220545,0.0031470292044310172,0.8489884806742819,6,1.0,0.995,0.985,0.985,0.985,0.98,0.98,0.98,0.975,0.975,0.975,0.975
150,0.8168795973674022,0.8170086462769389,0.8167505484578655,0.8164924506387921,0.8160407794554136,0.8156536327268035,0.8154600593624984,0.8144276680862047,0.8137178990837527,0.8133307523551426,0.8123628855336172,0.8118466898954704,0.0,0.0014084507042253522,0.0014064697609001407,0.002805049088359046,0.005580746424834321,0.009018383628165106,0.01311249137336094,0.013040494166094714,0.014339364970979856,0.017657045840407472,0.01756756756756757,0.020161290322580648,RandomForestClassifier-n_estimators500-max_depthNone-n_jobs-1-verboseTrue,0.0,0.6666666666666666,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.2826086956521739,0.3114754098360656,0.24675324675324675,0.22826086956521738,0.24074074074074073,0.21138211382113822,0.2158273381294964,0.0,0.0007049700387733521,0.0007049700387733521,0.0014099400775467042,0.0028198801550934085,0.004582305252026789,0.0066972153683468455,0.0066972153683468455,0.007402185407120197,0.009164610504053579,0.009164610504053579,0.010574550581600282,0.9968834127053353,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,0.8338042495479204,0.8336912296564195,0.833634719710669,0.8332391500904159,0.8329000904159132,0.8321089511754068,0.83126130198915,0.830244122965642,0.8292269439421338,0.8288313743218807,0.8279272151898734,0.8270230560578662,0.0,0.0,0.0013568521031207597,0.002029083530605343,0.006050420168067227,0.007350484463748747,0.0079734219269103,0.007926023778071336,0.00787918581746553,0.01110022853411688,0.011684518013631937,0.012262020006453692,RandomForestClassifier-n_estimators500-max_depthNone-n_jobs-1-verboseTrue,0.0,0.0,0.25,0.17647058823529413,0.2571428571428571,0.20754716981132076,0.17142857142857143,0.13636363636363635,0.11320754716981132,0.13821138211382114,0.1276595744680851,0.11949685534591195,0.0,0.0,0.0006802721088435374,0.0010204081632653062,0.003061224489795918,0.0037414965986394557,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.005782312925170068,0.006122448979591836,0.006462585034013605,0.9932790166757948,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152,0.8464612134294769,0.8463693565425068,0.8461856427685666,0.8458641436641712,0.8454048592293207,0.8446700041335599,0.8439351490377991,0.8431543654985533,0.8426032241767326,0.8417765121940017,0.8408579433243007,0.840169016672025,0.0005979073243647235,0.0005975500448162533,0.0011929615269907544,0.0023781212841854937,0.005906674542232724,0.007629107981220657,0.009329446064139942,0.010431758910460736,0.01324503311258278,0.01430615164520744,0.014785328404890533,0.01639344262295082,RandomForestClassifier-n_estimators500-max_depthNone-n_jobs-1-verboseTrue,0.5,0.25,0.2,0.19047619047619047,0.23255813953488372,0.2,0.1839080459770115,0.16666666666666666,0.17692307692307693,0.16447368421052633,0.14942528735632185,0.14871794871794872,0.0002991325157044571,0.0002991325157044571,0.0005982650314089142,0.0011965300628178283,0.002991325157044571,0.003888722704157942,0.004786120251271313,0.0053843852826802275,0.006880047861202512,0.007478312892611427,0.007777445408315884,0.008674842955429255,0.9920576746317935,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153,0.6485430116908044,0.6485081137672308,0.6484034199965102,0.6481242366079218,0.6474611760600244,0.6464840341999651,0.6456115861106264,0.6452277089513174,0.6443203629384051,0.6438666899319491,0.6433432210783459,0.6424358750654336,0.0,0.0001985308715505261,0.0007934146583358128,0.0013865504605328313,0.002370136282836263,0.0023636005515067955,0.002749680840616714,0.0045045045045045045,0.004687500000000001,0.006232349790631998,0.007574286269178481,0.007747433662599264,RandomForestClassifier-n_estimators500-max_depthNone-n_jobs-1-verboseTrue,0.0,0.2,0.2857142857142857,0.25,0.21052631578947367,0.1411764705882353,0.12280701754385964,0.16083916083916083,0.14035087719298245,0.16,0.1703056768558952,0.1556420233463035,0.0,9.931472837421789e-05,0.00039725891349687157,0.0006952030986195252,0.0011917767404906149,0.0011917767404906149,0.0013904061972390505,0.0022842387526070115,0.0023835534809812297,0.0031780713079749725,0.003873274406594498,0.003972589134968716,0.9779880093896822,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,0.6699346405228758,0.6698206414348685,0.6696686426508588,0.669326645386837,0.668718650250798,0.6680346557227542,0.6671606627146983,0.6664006687946497,0.6655646754825961,0.6647666818665451,0.6639306885544916,0.6631706946344429,0.0,0.0,0.00045992871104978727,0.0009184845005740528,0.0020604395604395605,0.0029673590504451035,0.0034133576060985317,0.0040839478162223485,0.00452437507069336,0.005187189896256201,0.005621767483696875,0.006278026905829596,RandomForestClassifier-n_estimators500-max_depthNone-n_jobs-1-verboseTrue,0.0,0.0,0.15384615384615385,0.15384615384615385,0.17307692307692307,0.16666666666666666,0.14285714285714285,0.13740458015267176,0.12738853503184713,0.125,0.11904761904761904,0.11864406779661017,0.0,0.0,0.00023030861354214648,0.00046061722708429296,0.0010363887609396592,0.0014970059880239522,0.0017273146015660986,0.0020727775218793184,0.0023030861354214646,0.0026485490557346843,0.002878857669276831,0.0032243205895900505,0.859426722126388,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998,0.998,0.998,0.998
155,0.662403874750393,0.6623189021540553,0.6621914432595488,0.6617665802778604,0.6611717721034966,0.6604495050346263,0.6595997790712496,0.6587925394060415,0.6579428134426647,0.6570506011811191,0.65628584781408,0.6556485533415474,0.0,0.0,0.000502828409805154,0.0007531065645788878,0.0020022525341008633,0.0027451959071624656,0.003234635481463051,0.0037216226274655755,0.0042053184910327765,0.004440059200789344,0.005164781111657649,0.0061312078479460455,RandomForestClassifier-n_estimators500-max_depthNone-n_jobs-1-verboseTrue,0.0,0.0,0.18181818181818182,0.13043478260869565,0.1702127659574468,0.15714285714285714,0.13829787234042554,0.1282051282051282,0.12056737588652482,0.10975609756097561,0.11170212765957446,0.11848341232227488,0.0,0.0,0.00025176233635448137,0.00037764350453172205,0.0010070493454179255,0.0013846928499496476,0.001636455186304129,0.0018882175226586104,0.0021399798590130917,0.0022658610271903325,0.0026435045317220545,0.0031470292044310172,0.8498792515995216,6,1.0,0.97,0.966,0.962,0.962,0.958,0.956,0.954,0.9532,0.9522,0.952,0.952
156,0.8168795973674022,0.8170086462769389,0.8167505484578655,0.8164924506387921,0.8160407794554136,0.8156536327268035,0.8154600593624984,0.8144276680862047,0.8137178990837527,0.8133307523551426,0.8123628855336172,0.8118466898954704,0.0,0.0014084507042253522,0.0014064697609001407,0.002805049088359046,0.005580746424834321,0.009018383628165106,0.01311249137336094,0.013040494166094714,0.014339364970979856,0.017657045840407472,0.01756756756756757,0.020161290322580648,RandomForestClassifier-n_estimators500-max_depth10-n_jobs-1-verboseTrue,0.0,0.6666666666666666,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.2826086956521739,0.3114754098360656,0.24675324675324675,0.22826086956521738,0.24074074074074073,0.21138211382113822,0.2158273381294964,0.0,0.0007049700387733521,0.0007049700387733521,0.0014099400775467042,0.0028198801550934085,0.004582305252026789,0.0066972153683468455,0.0066972153683468455,0.007402185407120197,0.009164610504053579,0.009164610504053579,0.010574550581600282,0.8839816898217021,1,0.8319211299041382,0.830561626295173,0.8304439792363494,0.8290594915512621,0.8276125225725601,0.8127853306999192,0.8112420274937941,0.8043928514872324,0.8021548929728701,0.7971111872758649,0.7965404534528598,0.7923436364945545
157,0.8338042495479204,0.8336912296564195,0.833634719710669,0.8332391500904159,0.8329000904159132,0.8321089511754068,0.83126130198915,0.830244122965642,0.8292269439421338,0.8288313743218807,0.8279272151898734,0.8270230560578662,0.0,0.0,0.0013568521031207597,0.002029083530605343,0.006050420168067227,0.007350484463748747,0.0079734219269103,0.007926023778071336,0.00787918581746553,0.01110022853411688,0.011684518013631937,0.012262020006453692,RandomForestClassifier-n_estimators500-max_depth10-n_jobs-1-verboseTrue,0.0,0.0,0.25,0.17647058823529413,0.2571428571428571,0.20754716981132076,0.17142857142857143,0.13636363636363635,0.11320754716981132,0.13821138211382114,0.1276595744680851,0.11949685534591195,0.0,0.0,0.0006802721088435374,0.0010204081632653062,0.003061224489795918,0.0037414965986394557,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.005782312925170068,0.006122448979591836,0.006462585034013605,0.8877700619418274,2,0.8508210675964788,0.8508210675964788,0.8505289986461796,0.8492865431863975,0.8459755299908142,0.8256120469239396,0.8201568954670029,0.814766705992932,0.8132813427861053,0.8011601562043904,0.7996011714309992,0.7950565969487354
158,0.8464612134294769,0.8463693565425068,0.8461856427685666,0.8458641436641712,0.8454048592293207,0.8446700041335599,0.8439351490377991,0.8431543654985533,0.8426032241767326,0.8417765121940017,0.8408579433243007,0.840169016672025,0.0005979073243647235,0.0005975500448162533,0.0011929615269907544,0.0023781212841854937,0.005906674542232724,0.007629107981220657,0.009329446064139942,0.010431758910460736,0.01324503311258278,0.01430615164520744,0.014785328404890533,0.01639344262295082,RandomForestClassifier-n_estimators500-max_depth10-n_jobs-1-verboseTrue,0.5,0.25,0.2,0.19047619047619047,0.23255813953488372,0.2,0.1839080459770115,0.16666666666666666,0.17692307692307693,0.16447368421052633,0.14942528735632185,0.14871794871794872,0.0002991325157044571,0.0002991325157044571,0.0005982650314089142,0.0011965300628178283,0.002991325157044571,0.003888722704157942,0.004786120251271313,0.0053843852826802275,0.006880047861202512,0.007478312892611427,0.007777445408315884,0.008674842955429255,0.8581531058573653,3,0.8516996397438451,0.8516996397438451,0.8513475176471428,0.8488503831909067,0.8277458087514067,0.8182367123283897,0.812774104978796,0.8118627334209408,0.8014211770128189,0.7965523341682367,0.7893377654428224,0.7861103747324475
159,0.6485430116908044,0.6485081137672308,0.6484034199965102,0.6481242366079218,0.6474611760600244,0.6464840341999651,0.6456115861106264,0.6452277089513174,0.6443203629384051,0.6438666899319491,0.6433432210783459,0.6424358750654336,0.0,0.0001985308715505261,0.0007934146583358128,0.0013865504605328313,0.002370136282836263,0.0023636005515067955,0.002749680840616714,0.0045045045045045045,0.004687500000000001,0.006232349790631998,0.007574286269178481,0.007747433662599264,RandomForestClassifier-n_estimators500-max_depth10-n_jobs-1-verboseTrue,0.0,0.2,0.2857142857142857,0.25,0.21052631578947367,0.1411764705882353,0.12280701754385964,0.16083916083916083,0.14035087719298245,0.16,0.1703056768558952,0.1556420233463035,0.0,9.931472837421789e-05,0.00039725891349687157,0.0006952030986195252,0.0011917767404906149,0.0011917767404906149,0.0013904061972390505,0.0022842387526070115,0.0023835534809812297,0.0031780713079749725,0.003873274406594498,0.003972589134968716,0.8729447726430661,4,0.865511896670622,0.865511896670622,0.8640870022571635,0.8598654321100659,0.8428262845819544,0.8344107932616945,0.8231115981413818,0.8198047512145104,0.8093756470367435,0.8073916825367441,0.8051914118707183,0.8022895331007626
160,0.6699346405228758,0.6698206414348685,0.6696686426508588,0.669326645386837,0.668718650250798,0.6680346557227542,0.6671606627146983,0.6664006687946497,0.6655646754825961,0.6647666818665451,0.6639306885544916,0.6631706946344429,0.0,0.0,0.00045992871104978727,0.0009184845005740528,0.0020604395604395605,0.0029673590504451035,0.0034133576060985317,0.0040839478162223485,0.00452437507069336,0.005187189896256201,0.005621767483696875,0.006278026905829596,RandomForestClassifier-n_estimators500-max_depth10-n_jobs-1-verboseTrue,0.0,0.0,0.15384615384615385,0.15384615384615385,0.17307692307692307,0.16666666666666666,0.14285714285714285,0.13740458015267176,0.12738853503184713,0.125,0.11904761904761904,0.11864406779661017,0.0,0.0,0.00023030861354214648,0.00046061722708429296,0.0010363887609396592,0.0014970059880239522,0.0017273146015660986,0.0020727775218793184,0.0023030861354214646,0.0026485490557346843,0.002878857669276831,0.0032243205895900505,0.8856710169201593,5,0.8656078216616068,0.8656078216616068,0.8651604855403812,0.8618539605198562,0.8441793725608755,0.8344107932616945,0.8212817003512738,0.8146582434983732,0.808832788263061,0.8070415225994607,0.8016765560746663,0.8005491440277966
161,0.662403874750393,0.6623189021540553,0.6621914432595488,0.6617665802778604,0.6611717721034966,0.6604495050346263,0.6595997790712496,0.6587925394060415,0.6579428134426647,0.6570506011811191,0.65628584781408,0.6556485533415474,0.0,0.0,0.000502828409805154,0.0007531065645788878,0.0020022525341008633,0.0027451959071624656,0.003234635481463051,0.0037216226274655755,0.0042053184910327765,0.004440059200789344,0.005164781111657649,0.0061312078479460455,RandomForestClassifier-n_estimators500-max_depth10-n_jobs-1-verboseTrue,0.0,0.0,0.18181818181818182,0.13043478260869565,0.1702127659574468,0.15714285714285714,0.13829787234042554,0.1282051282051282,0.12056737588652482,0.10975609756097561,0.11170212765957446,0.11848341232227488,0.0,0.0,0.00025176233635448137,0.00037764350453172205,0.0010070493454179255,0.0013846928499496476,0.001636455186304129,0.0018882175226586104,0.0021399798590130917,0.0022658610271903325,0.0026435045317220545,0.0031470292044310172,0.8857516629101717,6,0.8208109013116188,0.820018806449959,0.8192814368429913,0.7946148964769826,0.7941744056177467,0.7834856009978677,0.7787903542214603,0.774988483420463,0.7736732618359741,0.7734867476951288,0.7715179241570208,0.7648882241529322
162,0.8168795973674022,0.8170086462769389,0.8167505484578655,0.8164924506387921,0.8160407794554136,0.8156536327268035,0.8154600593624984,0.8144276680862047,0.8137178990837527,0.8133307523551426,0.8123628855336172,0.8118466898954704,0.0,0.0014084507042253522,0.0014064697609001407,0.002805049088359046,0.005580746424834321,0.009018383628165106,0.01311249137336094,0.013040494166094714,0.014339364970979856,0.017657045840407472,0.01756756756756757,0.020161290322580648,RandomForestClassifier-n_estimators500-max_depth50-n_jobs-1-verboseTrue,0.0,0.6666666666666666,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.2826086956521739,0.3114754098360656,0.24675324675324675,0.22826086956521738,0.24074074074074073,0.21138211382113822,0.2158273381294964,0.0,0.0007049700387733521,0.0007049700387733521,0.0014099400775467042,0.0028198801550934085,0.004582305252026789,0.0066972153683468455,0.0066972153683468455,0.007402185407120197,0.009164610504053579,0.009164610504053579,0.010574550581600282,0.9967655789762022,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,0.8338042495479204,0.8336912296564195,0.833634719710669,0.8332391500904159,0.8329000904159132,0.8321089511754068,0.83126130198915,0.830244122965642,0.8292269439421338,0.8288313743218807,0.8279272151898734,0.8270230560578662,0.0,0.0,0.0013568521031207597,0.002029083530605343,0.006050420168067227,0.007350484463748747,0.0079734219269103,0.007926023778071336,0.00787918581746553,0.01110022853411688,0.011684518013631937,0.012262020006453692,RandomForestClassifier-n_estimators500-max_depth50-n_jobs-1-verboseTrue,0.0,0.0,0.25,0.17647058823529413,0.2571428571428571,0.20754716981132076,0.17142857142857143,0.13636363636363635,0.11320754716981132,0.13821138211382114,0.1276595744680851,0.11949685534591195,0.0,0.0,0.0006802721088435374,0.0010204081632653062,0.003061224489795918,0.0037414965986394557,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.005782312925170068,0.006122448979591836,0.006462585034013605,0.9933204157238933,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,0.8464612134294769,0.8463693565425068,0.8461856427685666,0.8458641436641712,0.8454048592293207,0.8446700041335599,0.8439351490377991,0.8431543654985533,0.8426032241767326,0.8417765121940017,0.8408579433243007,0.840169016672025,0.0005979073243647235,0.0005975500448162533,0.0011929615269907544,0.0023781212841854937,0.005906674542232724,0.007629107981220657,0.009329446064139942,0.010431758910460736,0.01324503311258278,0.01430615164520744,0.014785328404890533,0.01639344262295082,RandomForestClassifier-n_estimators500-max_depth50-n_jobs-1-verboseTrue,0.5,0.25,0.2,0.19047619047619047,0.23255813953488372,0.2,0.1839080459770115,0.16666666666666666,0.17692307692307693,0.16447368421052633,0.14942528735632185,0.14871794871794872,0.0002991325157044571,0.0002991325157044571,0.0005982650314089142,0.0011965300628178283,0.002991325157044571,0.003888722704157942,0.004786120251271313,0.0053843852826802275,0.006880047861202512,0.007478312892611427,0.007777445408315884,0.008674842955429255,0.9918331223607805,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,0.6485430116908044,0.6485081137672308,0.6484034199965102,0.6481242366079218,0.6474611760600244,0.6464840341999651,0.6456115861106264,0.6452277089513174,0.6443203629384051,0.6438666899319491,0.6433432210783459,0.6424358750654336,0.0,0.0001985308715505261,0.0007934146583358128,0.0013865504605328313,0.002370136282836263,0.0023636005515067955,0.002749680840616714,0.0045045045045045045,0.004687500000000001,0.006232349790631998,0.007574286269178481,0.007747433662599264,RandomForestClassifier-n_estimators500-max_depth50-n_jobs-1-verboseTrue,0.0,0.2,0.2857142857142857,0.25,0.21052631578947367,0.1411764705882353,0.12280701754385964,0.16083916083916083,0.14035087719298245,0.16,0.1703056768558952,0.1556420233463035,0.0,9.931472837421789e-05,0.00039725891349687157,0.0006952030986195252,0.0011917767404906149,0.0011917767404906149,0.0013904061972390505,0.0022842387526070115,0.0023835534809812297,0.0031780713079749725,0.003873274406594498,0.003972589134968716,0.9771531800211597,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
